recipe_id	difficulty	date_x	has_picture	num_reviews	avg_rating	stars	prep_time	printed_total	printed_last_month	saved_total	saved_last_month	author_registered	author_posts	days_exists	author_reg	printed_per_day	saved_per_day	posts_per_day	Backpulver_ing	Butter_ing	Ei_ing	Gemüsebrühe_ing	Kartoffel_ing	Knoblauchzehe_ing	Mehl_ing	Milch_ing	Olivenöl_ing	Paprikapulver_ing	Pfeffer_ing	Sahne_ing	Salz_ing	Salz und Pfeffer_ing	Tomate_ing	Wasser_ing	Zucker_ing	Zwiebel_ing	Öl_ing	Afrika_tag	Asien_tag	Auflauf_tag	Aufstrich_tag	Babynahrung_tag	Backen_tag	Basisrezepte_tag	Beilage_tag	Braten_tag	Brot oder Brötchen_tag	Brotspeise_tag	Camping_tag	China_tag	Creme_tag	Dessert_tag	Deutschland_tag	Dips_tag	Dünsten_tag	Ei_tag	Eier_tag	Eier oder Käse_tag	Einlagen_tag	Eintopf_tag	Eis_tag	Ernährungskonzepte_tag	Europa_tag	Festlich_tag	Fingerfood_tag	Fisch_tag	Fleisch_tag	Frankreich_tag	Frittieren_tag	Frucht_tag	Früchte_tag	Frühling_tag	Frühstück_tag	Geflügel_tag	Gemüse_tag	Getreide_tag	Getränk_tag	Gewürze Öl Essig Pasten_tag	Grillen_tag	Großbritannien_tag	Grundrezepte_tag	Halloween_tag	Haltbarmachen_tag	Hauptspeise_tag	Herbst_tag	Hülsenfrüchte_tag	Italien_tag	Kartoffel_tag	Kartoffeln_tag	Kekse_tag	Kinder_tag	Konfiserie_tag	Krustentier oder Fisch_tag	Krustentier oder Muscheln_tag	Kuchen_tag	Käse_tag	Lamm oder Ziege_tag	Likör_tag	Meeresfrüchte_tag	Mehlspeisen_tag	Mikrowelle_tag	Mittlerer- und Naher Osten_tag	Nudeln_tag	Osteuropa_tag	Party_tag	Pasta_tag	Pilze_tag	Pizza_tag	Reis_tag	Resteverwertung_tag	Rind_tag	Salat_tag	Saucen_tag	Schmoren_tag	Schnell_tag	Schwein_tag	Shake_tag	Silvester_tag	Snack_tag	Sommer_tag	Spanien_tag	Studentenküche_tag	Suppe_tag	Süßspeise_tag	Tarte_tag	Thailand_tag	Torte_tag	Trennkost_tag	Türkei_tag	Ungarn_tag	Vegan_tag	Vegetarisch_tag	Vollwert_tag	Vorspeise_tag	Weihnachten_tag	Wild_tag	Winter_tag	Wok_tag	Wursten_tag	einfach_tag	fettarm_tag	gebunden_tag	gekocht_tag	kalorienarm_tag	kalt_tag	klar_tag	marinieren_tag	raffiniert oder preiswert_tag	warm_tag	Ägypten_tag	Überbacken_tag
recipe-3396881505799682	simpel	2017-09-25	no	0.0	2.5	unb	30.0	17.0	5.0	1.0	0.0	2015-03-23	0.0	8	925	0.7537718023763802	-2.0794415416798357	-inf	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
recipe-3396891505801654	simpel	2017-09-25	no	0.0	2.5	unb	120.0	7.0	0.0	1.0	0.0	2007-04-09	37.0	8	3830	-0.13353139262452263	-2.0794415416798357	-4.639702169530468	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3399611506241001	simpel	2017-09-28	yes	0.0	2.5	unb	20.0	7.0	1.0	3.0	0.0	2017-09-15	0.0	5	18	0.3364722366212129	-0.5108256237659907	-inf	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3400801506453856	simpel	2017-09-27	yes	0.0	2.5	unb	10.0	2.0	0.0	1.0	0.0	2015-09-22	0.0	6	742	-1.0986122886681098	-1.791759469228055	-inf	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3402601506790362	simpel	2017-10-01	yes	0.0	2.5	unb	20.0	7.0	7.0	5.0	5.0	2012-12-09	1208.0	2	1759	1.252762968495368	0.9162907318741551	-0.3757793662427979	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
recipe-3400461506380175	simpel	2017-09-29	yes	1.0	2.67	2_5	10.0	6.0	1.0	0.0	0.0	2007-04-09	37.0	4	3830	0.4054651081081644	-inf	-4.639702169530468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
recipe-3400441506367452	simpel	2017-09-29	no	0.0	2.5	unb	30.0	1.0	1.0	1.0	0.0	2014-11-27	0.0	4	1041	-1.3862943611198906	-1.3862943611198906	-inf	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3398611506062871	simpel	2017-09-27	yes	1.0	3.33	3_5	10.0	11.0	0.0	2.0	1.0	2013-12-17	0.0	6	1386	0.6061358035703155	-1.0986122886681098	-inf	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3398581506032940	simpel	2017-09-27	no	0.0	2.5	unb	5.0	4.0	0.0	2.0	0.0	2015-09-27	0.0	6	737	-0.40546510810816444	-1.0986122886681098	-inf	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
recipe-3398571506029844	simpel	2017-09-27	no	0.0	2.5	unb	15.0	9.0	0.0	2.0	0.0	2015-09-27	0.0	6	737	0.4054651081081644	-1.0986122886681098	-inf	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
recipe-3399501506190814	normal	2017-09-28	yes	0.0	2.5	unb	90.0	10.0	3.0	1.0	0.0	2009-05-13	291.0	5	3065	0.6931471805599453	-1.6094379124341003	-2.3544795811988193	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3398301506001501	normal	2017-09-26	yes	0.0	2.5	unb	40.0	12.0	0.0	3.0	0.0	2010-04-03	0.0	7	2740	0.5389965007326869	-0.8472978603872037	-inf	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3399601506238349	simpel	2017-09-28	yes	0.0	2.5	unb	45.0	3.0	1.0	1.0	0.0	2016-12-11	0.0	5	296	-0.5108256237659907	-1.6094379124341003	-inf	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3396371505665891	normal	2017-09-25	yes	1.0	3.33	3_5	20.0	11.0	0.0	0.0	0.0	2016-11-26	0.0	8	311	0.3184537311185346	-inf	-inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3400791506453510	simpel	2017-09-27	yes	0.0	2.5	unb	5.0	4.0	1.0	2.0	0.0	2016-04-05	0.0	6	546	-0.40546510810816444	-1.0986122886681098	-inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3400431506365808	simpel	2017-09-29	yes	0.0	2.5	unb	10.0	20.0	12.0	2.0	1.0	2017-08-19	0.0	4	45	1.6094379124341003	-0.6931471805599453	-inf	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
recipe-3402591506789965	simpel	2017-10-01	yes	0.0	2.5	unb	30.0	2.0	2.0	1.0	1.0	2013-06-27	2.0	2	1559	0.0	-0.6931471805599453	-6.658652688497831	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3397641505906095	simpel	2017-09-26	yes	0.0	2.5	unb	2.0	12.0	0.0	4.0	0.0	2016-02-16	65.0	7	595	0.5389965007326869	-0.5596157879354228	-2.2141741356499924	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
recipe-3400021506286131	simpel	2017-09-28	yes	0.0	2.5	unb	45.0	5.0	1.0	1.0	0.0	2009-06-01	0.0	5	3046	0.0	-1.6094379124341003	-inf	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
recipe-3399571506234628	simpel	2017-09-28	yes	0.0	2.5	unb	5.0	8.0	3.0	0.0	0.0	2016-03-11	0.0	5	571	0.47000362924573563	-inf	-inf	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
recipe-3400051506295026	simpel	2017-09-28	no	0.0	2.5	unb	45.0	3.0	2.0	0.0	0.0	2012-07-24	2458.0	5	1897	-0.5108256237659907	-inf	0.259074320190966	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3396341505664837	normal	2017-09-25	yes	0.0	2.5	unb	30.0	5.0	0.0	2.0	0.0	2013-09-16	0.0	8	1478	-0.4700036292457356	-1.3862943611198906	-inf	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3400781506453244	simpel	2017-09-27	yes	0.0	2.5	unb	30.0	7.0	0.0	7.0	0.0	2016-04-05	0.0	6	546	0.15415067982725836	0.15415067982725836	-inf	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3397241505834853	normal	2017-09-26	yes	0.0	2.5	unb	20.0	25.0	3.0	3.0	0.0	2014-11-13	0.0	7	1055	1.2729656758128876	-0.8472978603872037	-inf	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3400631506439351	normal	2017-09-30	no	0.0	2.5	unb	30.0	11.0	11.0	1.0	1.0	2009-08-26	0.0	3	2960	1.2992829841302609	-1.0986122886681098	-inf	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3400601506438424	normal	2017-09-30	no	0.0	2.5	unb	15.0	8.0	8.0	0.0	0.0	2009-08-26	0.0	3	2960	0.9808292530117262	-inf	-inf	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
recipe-3400591506427417	normal	2017-09-30	no	1.0	3.33	3_5	10.0	8.0	8.0	0.0	0.0	2014-05-28	0.0	3	1224	0.9808292530117262	-inf	-inf	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3400391506362733	simpel	2017-09-29	yes	0.0	2.5	unb	30.0	30.0	16.0	7.0	4.0	2017-09-25	0.0	4	8	2.0149030205422647	0.5596157879354227	-inf	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
recipe-3398481506014433	simpel	2017-09-27	yes	0.0	2.5	unb	20.0	14.0	1.0	4.0	0.0	2003-11-02	3.0	6	5084	0.8472978603872037	-0.40546510810816444	-7.435241343641235	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
recipe-3398471506014412	simpel	2017-09-27	no	0.0	2.5	unb	20.0	4.0	0.0	2.0	0.0	2015-10-05	0.0	6	729	-0.40546510810816444	-1.0986122886681098	-inf	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3397621505905101	normal	2017-09-26	yes	0.0	2.5	unb	30.0	3.0	0.0	2.0	0.0	2015-01-10	1.0	7	997	-0.8472978603872037	-1.252762968495368	-6.904750769961838	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
recipe-3400771506453043	simpel	2017-09-27	yes	0.0	2.5	unb	40.0	6.0	2.0	6.0	0.0	2016-04-05	0.0	6	546	0.0	0.0	-inf	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3399511506193352	simpel	2017-09-27	yes	0.0	2.5	unb	10.0	44.0	3.0	5.0	0.0	2017-09-23	0.0	6	10	1.992430164690206	-0.1823215567939546	-inf	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3396311505662890	normal	2017-09-25	yes	0.0	2.5	unb	30.0	21.0	2.0	4.0	0.0	2014-11-16	0.0	8	1052	0.965080896043587	-0.6931471805599453	-inf	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3399781506258313	normal	2017-09-28	yes	1.0	3.33	3_5	20.0	37.0	12.0	3.0	0.0	2016-11-26	0.0	5	311	2.0014800002101243	-0.5108256237659907	-inf	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
